,İlan Numarası,İlan Oluşturma Tarihi,İlan Güncelleme Tarihi,Türü,Kategorisi,Yapı Tipi,Net Metrekare,Brüt Metrekare,Salon Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Aidat,Kira Getirisi,Banyo Sayısı,WC Sayısı,Site İçerisinde,Eşya Durumu,Kullanım Durumu,Fiyat Durumu,Yapı Durumu,Krediye Uygunluk,Yatırıma Uygunluk,Takas,Fiyat
1310,8873693,01 Kasım 2020,16 Kasım 2020,Konut,Satılık,Betonarme,80 m2,100 m2,Belirtilmemiş,2+1,20 Ve Üzeri,Yüksek Giriş,2,Merkezi (Pay Ölçer),Belirtilmemiş,Belirtilmemiş,1,Belirtilmemiş,Hayır,Belirtilmemiş,Boş,Genel Fiyat,İkinci El,Krediye Uygun,Bilinmiyor,Yok,"1,345,000TL"
1311,8873699,01 Kasım 2020,16 Kasım 2020,Konut,Satılık,Betonarme,90 m2,125 m2,Belirtilmemiş,3+1,0 (Yeni),1. Kat,3,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Belirtilmemiş,Boş,Genel Fiyat,Sıfır,Krediye Uygun,Bilinmiyor,Yok,"1,180,000TL"
1312,8873701,01 Kasım 2020,16 Kasım 2020,Konut,Satılık,Betonarme,100 m2,120 m2,Belirtilmemiş,3+1,0 (Yeni),9. Kat,11,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Belirtilmemiş,Boş,Genel Fiyat,Sıfır,Krediye Uygun,Bilinmiyor,Yok,"1,700,000TL"
1313,8873692,01 Kasım 2020,16 Kasım 2020,Konut,Satılık,Betonarme,80 m2,150 m2,Belirtilmemiş,5+1,0 (Yeni),7. Kat,9,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Belirtilmemiş,Boş,Genel Fiyat,Sıfır,Krediye Uygun,Bilinmiyor,Yok,"2,100,000TL"
1314,8873709,01 Kasım 2020,16 Kasım 2020,Konut,Satılık,Belirtilmemiş,125 m2,145 m2,Belirtilmemiş,4+1,20 Ve Üzeri,6. Kat,10,Merkezi (Pay Ölçer),Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"2,695,000TL"
1315,8873707,01 Kasım 2020,16 Kasım 2020,Konut,Satılık,Belirtilmemiş,110 m2,140 m2,Belirtilmemiş,3+1,20 Ve Üzeri,4. Kat,8,Merkezi (Pay Ölçer),Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"1,395,000TL"
1316,8873706,01 Kasım 2020,16 Kasım 2020,Konut,Satılık,Belirtilmemiş,90 m2,120 m2,Belirtilmemiş,2+1,11-20,2. Kat,7,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,1,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"1,780,000TL"
1317,8869783,30 Ekim 2020,15 Şubat 2021,Konut,Satılık,Betonarme,100 m2,135 m2,Belirtilmemiş,3+1,2,2. Kat,9,Merkezi (Pay Ölçer),Belirtilmemiş,Belirtilmemiş,1,Belirtilmemiş,Hayır,Boş,Kiracı Oturuyor,Genel Fiyat,İkinci El,Krediye Uygun,Belirtilmemiş,Belirtilmemiş,"2,550,000TL"
1318,8868696,30 Ekim 2020,17 Şubat 2021,Konut,Satılık,Betonarme,110 m2,145 m2,Belirtilmemiş,3+1,2,7. Kat,9,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Belirtilmemiş,Boş,Genel Fiyat,İkinci El,Krediye Uygun,Yatırıma Uygun,Yok,"2,500,000TL"
1319,8868620,30 Ekim 2020,18 Şubat 2021,Konut,Satılık,Betonarme,105 m2,140 m2,Belirtilmemiş,3+1,0 (Yeni),6. Kat,10,Merkezi (Pay Ölçer),Belirtilmemiş,Belirtilmemiş,1,Belirtilmemiş,Hayır,Belirtilmemiş,Boş,Genel Fiyat,Sıfır,Krediye Uygun,Yatırıma Uygun,Yok,"2,290,000TL"
1320,8865862,29 Ekim 2020,04 Ocak 2021,Konut,Satılık,Belirtilmemiş,85 m2,100 m2,Belirtilmemiş,2+1,20 Ve Üzeri,1. Kat,3,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,1,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"1,280,000TL"
1321,8863298,28 Ekim 2020,15 Şubat 2021,Konut,Satılık,Betonarme,120 m2,147 m2,Belirtilmemiş,3+1,2,1. Kat,9,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Sıfır,Krediye Uygun,Belirtilmemiş,Belirtilmemiş,"2,980,000TL"
1322,8865861,29 Ekim 2020,04 Ocak 2021,Konut,Satılık,Belirtilmemiş,140 m2,190 m2,Belirtilmemiş,3+1,20 Ve Üzeri,9. Kat,9,Merkezi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"1,695,000TL"
1323,8859250,27 Ekim 2020,12 Şubat 2021,Konut,Satılık,Belirtilmemiş,120 m2,135 m2,Belirtilmemiş,3+1,11-20,7. Kat,11,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Boş,Mal Sahibi Oturuyor,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"2,950,000TL"
1324,8862450,28 Ekim 2020,19 Şubat 2021,Konut,Satılık,Betonarme,65 m2,75 m2,24 m2,2+1,2,Bahçe Katı,5,Kombi Doğalgaz,100 TL,2.000 TL,1,1,Hayır,Boş,Boş,Genel Fiyat,Sıfır,Krediye Uygun,Yatırıma Uygun,Yok,"475,000TL"
1325,8862160,28 Ekim 2020,17 Şubat 2021,Konut,Satılık,Betonarme,165 m2,210 m2,Belirtilmemiş,4+1,11-20,1. Kat,8,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Belirtilmemiş,Kiracı Oturuyor,Genel Fiyat,İkinci El,Krediye Uygun,Belirtilmemiş,Belirtilmemiş,"2,025,000TLarrow_downward"
1326,8854953,26 Ekim 2020,15 Şubat 2021,Konut,Satılık,Belirtilmemiş,180 m2,197 m2,Belirtilmemiş,3+2,2,13. Kat,13,Merkezi (Pay Ölçer),400 TL,Belirtilmemiş,3,Belirtilmemiş,Hayır,Belirtilmemiş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Belirtilmemiş,Belirtilmemiş,"1,885,000TL"
1327,8854785,26 Ekim 2020,15 Şubat 2021,Konut,Satılık,Belirtilmemiş,180 m2,210 m2,Belirtilmemiş,4+1,11-20,2. Kat,10,Kombi Doğalgaz,640 TL,Belirtilmemiş,2,Belirtilmemiş,Hayır,Belirtilmemiş,Mal Sahibi Oturuyor,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Belirtilmemiş,Belirtilmemiş,"2,100,000TL"
1328,8855066,26 Ekim 2020,19 Şubat 2021,Konut,Satılık,Belirtilmemiş,135 m2,170 m2,Belirtilmemiş,4+1,20 Ve Üzeri,5. Kat,12,Merkezi Doğalgaz,300 TL,Belirtilmemiş,2,Belirtilmemiş,Hayır,Belirtilmemiş,Kiracı Oturuyor,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Belirtilmemiş,Belirtilmemiş,"1,750,000TL"
1329,8855590,26 Ekim 2020,15 Şubat 2021,Konut,Satılık,Belirtilmemiş,150 m2,185 m2,Belirtilmemiş,3+2,2,14. Kat,14,Merkezi Doğalgaz,210 TL,Belirtilmemiş,2,Belirtilmemiş,Hayır,Belirtilmemiş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Belirtilmemiş,Belirtilmemiş,"2,100,000TL"
1330,8855259,26 Ekim 2020,15 Şubat 2021,Konut,Satılık,Belirtilmemiş,190 m2,210 m2,Belirtilmemiş,3+2,1,8. Kat,8,Kombi Doğalgaz,200 TL,Belirtilmemiş,3,Belirtilmemiş,Hayır,Belirtilmemiş,Mal Sahibi Oturuyor,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Belirtilmemiş,Belirtilmemiş,"2,050,000TL"
1331,8855388,26 Ekim 2020,17 Şubat 2021,Konut,Satılık,Belirtilmemiş,165 m2,210 m2,44 m2,4+1,11-20,1. Kat,8,Kombi Doğalgaz,315 TL,Belirtilmemiş,3,Belirtilmemiş,Hayır,Belirtilmemiş,Kiracı Oturuyor,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Belirtilmemiş,Belirtilmemiş,"2,050,000TL"
1332,8857521,27 Ekim 2020,26 Kasım 2020,Konut,Satılık,Betonarme,145 m2,165 m2,Belirtilmemiş,3+1,20 Ve Üzeri,2. Kat,2,Kombi Doğalgaz,100 TL,2.200 TL,2,1,Hayır,Belirtilmemiş,Kiracı Oturuyor,Genel Fiyat,İkinci El,Krediye Uygun,Yatırıma Uygun,Var,"575,000TL"
1333,8852366,25 Ekim 2020,27 Aralık 2020,Konut,Satılık,Betonarme,118 m2,128 m2,12 m2,2+1,2,8. Kat,25,Merkezi (Pay Ölçer),500 TL,3.000 TL,1,1,Hayır,Boş,Boş,Genel Fiyat,Sıfır,Krediye Uygun,Yatırıma Uygun,Yok,"920,000TL"
1334,8853753,26 Ekim 2020,15 Şubat 2021,Konut,Satılık,Betonarme,115 m2,135 m2,Belirtilmemiş,3+1,11-20,3. Kat,6,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,1,Hayır,Boş,Kiracı Oturuyor,Genel Fiyat,İkinci El,Krediye Uygun,Yatırıma Uygun,Yok,"900,000TL"
1335,8850291,24 Ekim 2020,17 Şubat 2021,Konut,Satılık,Betonarme,100 m2,130 m2,Belirtilmemiş,3+1,20 Ve Üzeri,5. Kat,6,Merkezi Doğalgaz,Belirtilmemiş,2.900 TL,1,1,Hayır,Boş,Boş,Genel Fiyat,İkinci El,Krediye Uygun,Yatırıma Uygun,Yok,"800,000TL"
1336,8849176,24 Ekim 2020,16 Kasım 2020,Konut,Satılık,Betonarme,110 m2,135 m2,35 m2,3+1,11-20,7. Kat,7,Merkezi Doğalgaz,300 TL,5.000 TL,2,2,Hayır,Boş,Boş,Genel Fiyat,İkinci El,Krediye Uygun,Yatırıma Uygun,Yok,"1,395,000TL"
1337,8844794,23 Ekim 2020,12 Şubat 2021,Konut,Satılık,Belirtilmemiş,300 m2,350 m2,Belirtilmemiş,4+1,20 Ve Üzeri,1. Kat,3,Merkezi Doğalgaz,Belirtilmemiş,Belirtilmemiş,Yok,Belirtilmemiş,Hayır,Belirtilmemiş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"6,250,000TL"
1338,8844201,23 Ekim 2020,04 Ocak 2021,Konut,Satılık,Belirtilmemiş,72 m2,85 m2,Belirtilmemiş,2+1,1,8. Kat,12,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,1,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"1,285,000TL"
1339,8837788,21 Ekim 2020,02 Şubat 2021,Konut,Satılık,Betonarme,87 m2,130 m2,Belirtilmemiş,3+1,4,2. Kat,9,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,2,Hayır,Boş,Mal Sahibi Oturuyor,Genel Fiyat,İkinci El,Krediye Uygun,Belirtilmemiş,Yok,"1,500,000TL"
1340,8837228,21 Ekim 2020,02 Kasım 2020,Konut,Satılık,Belirtilmemiş,95 m2,110 m2,Belirtilmemiş,3+1,11-20,2. Kat,5,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,1,Belirtilmemiş,Hayır,Boş,Kiracı Oturuyor,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"625,000TLarrow_downward"
1341,8837539,21 Ekim 2020,12 Şubat 2021,Konut,Satılık,Betonarme,100 m2,138 m2,Belirtilmemiş,3+1,1,12. Kat,14,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Belirtilmemiş,Mal Sahibi Oturuyor,Genel Fiyat,İkinci El,Krediye Uygun,Bilinmiyor,Yok,"1,750,000TL"
1342,8837526,21 Ekim 2020,12 Şubat 2021,Konut,Satılık,Betonarme,95 m2,130 m2,Belirtilmemiş,3+1,4,6. Kat,8,Merkezi (Pay Ölçer),Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Belirtilmemiş,Kiracı Oturuyor,Genel Fiyat,İkinci El,Krediye Uygun,Bilinmiyor,Yok,"2,050,000TL"
1343,8839553,22 Ekim 2020,15 Şubat 2021,Konut,Satılık,Belirtilmemiş,140 m2,160 m2,Belirtilmemiş,3+1,2,1. Kat,3,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"1,565,000TL"
1344,8834827,21 Ekim 2020,04 Ocak 2021,Konut,Satılık,Belirtilmemiş,100 m2,135 m2,Belirtilmemiş,3+1,5-10,16. Kat,17,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"2,780,000TL"
1345,8834822,21 Ekim 2020,04 Ocak 2021,Konut,Satılık,Belirtilmemiş,80 m2,100 m2,Belirtilmemiş,2+1,5-10,3. Kat,7,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,1,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"1,085,000TL"
1346,8834821,21 Ekim 2020,04 Ocak 2021,Konut,Satılık,Belirtilmemiş,92 m2,125 m2,Belirtilmemiş,3+1,3,4. Kat,7,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"1,695,000TL"
1347,8834820,21 Ekim 2020,04 Ocak 2021,Konut,Satılık,Belirtilmemiş,125 m2,160 m2,Belirtilmemiş,3+1,20 Ve Üzeri,3. Kat,7,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,3,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"1,795,000TL"
1348,8834831,21 Ekim 2020,04 Ocak 2021,Konut,Satılık,Belirtilmemiş,165 m2,190 m2,Belirtilmemiş,5+1,20 Ve Üzeri,8. Kat,9,Merkezi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"2,095,000TL"
1349,8832939,20 Ekim 2020,15 Şubat 2021,Konut,Satılık,Betonarme,180 m2,225 m2,Belirtilmemiş,5+1,1,7. Kat,7,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,3,Belirtilmemiş,Hayır,Belirtilmemiş,Kiracı Oturuyor,Genel Fiyat,Sıfır,Krediye Uygun,Belirtilmemiş,Belirtilmemiş,"3,000,000TL"
1350,8834829,21 Ekim 2020,04 Ocak 2021,Konut,Satılık,Belirtilmemiş,85 m2,100 m2,Belirtilmemiş,3+1,20 Ve Üzeri,1. Kat,4,Merkezi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"1,695,000TL"
1351,8836937,21 Ekim 2020,02 Şubat 2021,Konut,Satılık,Betonarme,200 m2,250 m2,Belirtilmemiş,5+2,0 (Yeni),9. Kat,9,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,3,2,Hayır,Boş,Boş,Genel Fiyat,Sıfır,Krediye Uygun,Belirtilmemiş,Yok,"2,250,000TL"
1352,8830268,20 Ekim 2020,10 Aralık 2020,Konut,Satılık,Belirtilmemiş,90 m2,107 m2,Belirtilmemiş,2+1,0 (Yeni),2. Kat,2,Yerden Isıtma,Belirtilmemiş,Belirtilmemiş,1,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"1,400,000TL"
1353,8831851,20 Ekim 2020,15 Şubat 2021,Konut,Satılık,Betonarme,97 m2,120 m2,Belirtilmemiş,2+1,2,7. Kat,8,Kombi Doğalgaz,0 TL,3.500 TL,2,2,Hayır,Boş,Kiracı Oturuyor,Genel Fiyat,İkinci El,Krediye Uygun,Yatırıma Uygun,Yok,"1,375,000TL"
1354,8827671,19 Ekim 2020,22 Ekim 2020,Konut,Satılık,Kagir,100 m2,125 m2,30 m2,3+1,20 Ve Üzeri,3. Kat,4,Kombi Doğalgaz,30 TL,2.200 TL,2,2,Hayır,Boş,Boş,Genel Fiyat,İkinci El,Krediye Uygun,Yatırıma Uygun,Yok,"570,000TL"
1355,8827846,19 Ekim 2020,14 Şubat 2021,Konut,Satılık,Betonarme,190 m2,234 m2,Belirtilmemiş,4+2,0 (Yeni),3. Kat,4,Kombi Doğalgaz,300 TL,Belirtilmemiş,4,4,Hayır,Boş,Boş,Genel Fiyat,Sıfır,Krediye Uygun,Yatırıma Uygun,Yok,"2,399,999TL"
1356,8828952,19 Ekim 2020,11 Şubat 2021,Konut,Satılık,Belirtilmemiş,64 m2,95 m2,Belirtilmemiş,2+1,0 (Yeni),9. Kat,11,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,1,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"949,000TL"
1357,8828951,19 Ekim 2020,11 Şubat 2021,Konut,Satılık,Belirtilmemiş,56 m2,80 m2,Belirtilmemiş,2+1,0 (Yeni),9. Kat,11,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,1,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"899,000TL"
1358,8823644,17 Ekim 2020,16 Kasım 2020,Konut,Satılık,Betonarme,90 m2,125 m2,27 m2,3+1,0 (Yeni),1. Kat,12,Kombi Doğalgaz,Belirtilmemiş,4.500 TL,2,2,Hayır,Boş,Boş,Genel Fiyat,Sıfır,Krediye Uygun,Yatırıma Uygun,Yok,"1,180,000TL"
1359,8820540,16 Ekim 2020,18 Şubat 2021,Konut,Satılık,Betonarme,90 m2,95 m2,Belirtilmemiş,2+1,0 (Yeni),2. Kat,3,Klimalı,Belirtilmemiş,2.500 TL,1,1,Hayır,Boş,Boş,Genel Fiyat,Sıfır,Krediye Uygun,Yatırıma Uygun,Yok,"50,000TL"
1360,8820640,16 Ekim 2020,18 Şubat 2021,Konut,Satılık,Betonarme,115 m2,150 m2,Belirtilmemiş,3+1,1,13. Kat,13,Merkezi (Pay Ölçer),Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Belirtilmemiş,Boş,Genel Fiyat,İkinci El,Krediye Uygun,Yatırıma Uygun,Yok,"3,450,000TL"
1361,8820790,16 Ekim 2020,15 Şubat 2021,Konut,Satılık,Betonarme,55 m2,80 m2,Belirtilmemiş,2+1,2,Düz Giriş,6,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,1,Belirtilmemiş,Hayır,Belirtilmemiş,Kiracı Oturuyor,Genel Fiyat,İkinci El,Krediye Uygun,Yatırıma Uygun,Belirtilmemiş,"560,000TL"
1362,8816373,15 Ekim 2020,18 Şubat 2021,Konut,Satılık,Belirtilmemiş,110 m2,140 m2,Belirtilmemiş,3+1,2,8. Kat,12,Merkezi Kömür,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Belirtilmemiş,Mal Sahibi Oturuyor,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Belirtilmemiş,Belirtilmemiş,"4,850,000TLarrow_downward"
1363,8814178,15 Ekim 2020,15 Şubat 2021,Konut,Satılık,Betonarme,225 m2,265 m2,Belirtilmemiş,4+2,0 (Yeni),10. Kat,12,Kombi Doğalgaz,250 TL,Belirtilmemiş,3,Belirtilmemiş,Hayır,Belirtilmemiş,Boş,Genel Fiyat,Sıfır,Krediye Uygun,Bilinmiyor,Yok,"3,750,000TL"
1364,8808504,13 Ekim 2020,16 Kasım 2020,Konut,Satılık,Betonarme,110 m2,135 m2,40 m2,2+1,20 Ve Üzeri,2. Kat,5,Kombi Doğalgaz,100 TL,5.000 TL,1,2,Hayır,Boş,Boş,Genel Fiyat,İkinci El,Krediye Uygun,Yatırıma Uygun,Yok,"1,595,000TL"
1365,8807869,13 Ekim 2020,16 Kasım 2020,Konut,Satılık,Betonarme,110 m2,140 m2,35 m2,3+1,20 Ve Üzeri,8. Kat,8,Merkezi (Pay Ölçer),150 TL,5.000 TL,1,2,Hayır,Boş,Boş,Genel Fiyat,İkinci El,Krediye Uygun,Yatırıma Uygun,Yok,"1,395,000TL"
1366,8808764,13 Ekim 2020,02 Kasım 2020,Konut,Satılık,Kagir,110 m2,140 m2,35 m2,3+1,20 Ve Üzeri,6. Kat,10,Kombi Doğalgaz,120 TL,3.000 TL,2,2,Hayır,Boş,Kiracı Oturuyor,Genel Fiyat,İkinci El,Krediye Uygun,Yatırıma Uygun,Yok,"890,000TL"
1367,8811023,14 Ekim 2020,12 Şubat 2021,Konut,Satılık,Betonarme,147 m2,185 m2,48 m2,4+1,5-10,2. Kat,6,Kombi Doğalgaz,570 TL,6.500 TL,2,2,Hayır,Boş,Boş,Genel Fiyat,İkinci El,Krediye Uygun,Yatırıma Uygun,Yok,"2,500,000TL"
1368,8805073,12 Ekim 2020,14 Şubat 2021,Konut,Satılık,Belirtilmemiş,130 m2,155 m2,Belirtilmemiş,5+1,20 Ve Üzeri,Çatı Katı,4,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Boş,Kiracı Oturuyor,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"1,750,000TL"
1369,8796749,10 Ekim 2020,28 Aralık 2020,Konut,Satılık,Belirtilmemiş,170 m2,221 m2,Belirtilmemiş,5+1,0 (Yeni),7. Kat,7,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,3,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"2,050,000TL"
1370,8796747,10 Ekim 2020,28 Aralık 2020,Konut,Satılık,Belirtilmemiş,78 m2,102 m2,Belirtilmemiş,2+1,0 (Yeni),2. Kat,7,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"1,225,000TL"
1371,8796048,10 Ekim 2020,15 Şubat 2021,Konut,Satılık,Belirtilmemiş,79 m2,80 m2,Belirtilmemiş,1 Oda,20 Ve Üzeri,Düz Giriş,5,Isıtma Yok,Belirtilmemiş,Belirtilmemiş,Yok,Belirtilmemiş,Hayır,Belirtilmemiş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"1,600,000TL"
1372,8799550,11 Ekim 2020,15 Şubat 2021,Konut,Satılık,Betonarme,140 m2,175 m2,40 m2,4+1,0 (Yeni),10. Kat,12,Merkezi (Pay Ölçer),Belirtilmemiş,Belirtilmemiş,3,Belirtilmemiş,Hayır,Belirtilmemiş,Boş,Genel Fiyat,Sıfır,Krediye Uygun,Bilinmiyor,Yok,"4,500,000TL"
1373,8797407,10 Ekim 2020,12 Şubat 2021,Konut,Satılık,Betonarme,230 m2,250 m2,Belirtilmemiş,5+2,2,3. Kat,5,Kombi Doğalgaz,100 TL,Belirtilmemiş,4,Belirtilmemiş,Hayır,Belirtilmemiş,Kiracı Oturuyor,Genel Fiyat,İkinci El,Krediye Uygun,Bilinmiyor,Yok,"2,300,000TL"
1374,8792553,09 Ekim 2020,09 Ekim 2020,Konut,Satılık,Betonarme,160 m2,230 m2,40 m2,5+2,0 (Yeni),14. Kat,14,Merkezi (Pay Ölçer),Belirtilmemiş,7.500 TL,3,3,Hayır,Boş,Boş,Genel Fiyat,Yapım Aşamasında,Krediye Uygun,Yatırıma Uygun,Var,"2,250,000TL"
1375,8788156,08 Ekim 2020,12 Ekim 2020,Konut,Satılık,Belirtilmemiş,95 m2,107 m2,Belirtilmemiş,2+1,0 (Yeni),5. Kat,23,Yerden Isıtma,Belirtilmemiş,Belirtilmemiş,1,Belirtilmemiş,Hayır,Boş,Boş,Genel Fiyat,Belirtilmemiş,Krediye Uygun,Bilinmiyor,Yok,"1,480,000TL"
1376,8786798,08 Ekim 2020,12 Şubat 2021,Konut,Satılık,Betonarme,125 m2,155 m2,Belirtilmemiş,3+1,20 Ve Üzeri,4. Kat,6,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Belirtilmemiş,Boş,Genel Fiyat,İkinci El,Krediye Uygun,Bilinmiyor,Yok,"2,295,000TL"
1377,8786784,08 Ekim 2020,12 Şubat 2021,Konut,Satılık,Betonarme,105 m2,135 m2,Belirtilmemiş,3+1,20 Ve Üzeri,6. Kat,8,Merkezi Doğalgaz,200 TL,Belirtilmemiş,1,Belirtilmemiş,Hayır,Belirtilmemiş,Boş,Genel Fiyat,İkinci El,Krediye Uygun,Bilinmiyor,Yok,"1,095,000TL"
1378,8786778,08 Ekim 2020,12 Şubat 2021,Konut,Satılık,Betonarme,125 m2,160 m2,Belirtilmemiş,3+1,20 Ve Üzeri,3. Kat,5,Kombi Doğalgaz,90 TL,Belirtilmemiş,2,Belirtilmemiş,Hayır,Belirtilmemiş,Boş,Genel Fiyat,İkinci El,Krediye Uygun,Bilinmiyor,Yok,"1,495,000TL"
1379,8786762,08 Ekim 2020,12 Şubat 2021,Konut,Satılık,Betonarme,120 m2,140 m2,Belirtilmemiş,3+1,20 Ve Üzeri,2. Kat,4,Merkezi (Pay Ölçer),150 TL,Belirtilmemiş,2,Belirtilmemiş,Hayır,Belirtilmemiş,Kiracı Oturuyor,Genel Fiyat,İkinci El,Krediye Uygun,Bilinmiyor,Yok,"830,000TL"
1380,8786755,08 Ekim 2020,12 Şubat 2021,Konut,Satılık,Betonarme,70 m2,90 m2,Belirtilmemiş,2+1,5-10,1. Kat,3,Kombi Doğalgaz,Belirtilmemiş,Belirtilmemiş,1,Belirtilmemiş,Hayır,Belirtilmemiş,Mal Sahibi Oturuyor,Genel Fiyat,İkinci El,Krediye Uygun,Bilinmiyor,Yok,"1,100,000TL"
1381,8786723,08 Ekim 2020,12 Şubat 2021,Konut,Satılık,Betonarme,130 m2,170 m2,Belirtilmemiş,4+1,1,12. Kat,14,Merkezi (Pay Ölçer),Belirtilmemiş,Belirtilmemiş,2,Belirtilmemiş,Hayır,Belirtilmemiş,Kiracı Oturuyor,Genel Fiyat,Sıfır,Krediye Uygun,Bilinmiyor,Yok,"2,295,000TL"
